Customer ID,Customer Name,Segment,Orders,Sales,Profit,Quantity,First_Order,Last_Order,Average_Order_Value,Profit_Margin,Customer_Type
NP-18325,Naresj Patel,Consumer,6,5529.62,1208.8890000000001,77,2014-05-13,2017-05-12,921.6033333333334,0.21862062854228684,Repeat Customer
NP-18670,Nora Paige,Consumer,5,3908.402,514.6002,46,2015-02-27,2017-12-10,781.6804,0.13166511530799543,Repeat Customer
NP-18685,Nora Pelletier,Home Office,6,1228.698,514.5017,23,2014-07-03,2016-11-19,204.78300000000002,0.4187373138069729,Repeat Customer
NP-18700,Nora Preis,Consumer,7,7903.1825,631.2282,63,2014-05-09,2017-08-14,1129.0260714285714,0.07987012826794776,Repeat Customer
NR-18550,Nick Radford,Consumer,5,2367.277,-25.148799999999966,37,2014-07-06,2017-03-06,473.4554,-0.010623513851568686,Repeat Customer
NS-18505,Neola Schneider,Consumer,4,2575.863,-12.303999999999997,52,2016-11-24,2017-12-24,643.96575,-0.004776651553285247,Repeat Customer
NS-18640,Noel Staavos,Corporate,13,2964.823,-234.7714,113,2014-06-25,2017-09-07,228.0633076923077,-0.07918563772609698,Repeat Customer
NW-18400,Natalie Webber,Consumer,7,7234.014,1023.123,78,2014-06-21,2017-11-07,1033.4305714285715,0.14143226706500706,Repeat Customer
NZ-18565,Nick Zandusky,Home Office,9,2488.31,402.4236,77,2014-02-08,2017-06-10,276.4788888888889,0.1617256692293163,Repeat Customer
ON-18715,Odella Nelson,Corporate,9,1567.52,-5.88900000000001,58,2014-02-12,2016-11-15,174.1688888888889,-0.003756889864244163,Repeat Customer
OT-18730,Olvera Toch,Consumer,5,3818.624,-925.1203,51,2015-04-20,2017-10-26,763.7248,-0.24226535526933266,Repeat Customer
PA-19060,Pete Armstrong,Home Office,6,729.408,225.8588,27,2014-05-17,2017-09-18,121.568,0.3096467272089146,Repeat Customer
PB-18805,Patrick Bzostek,Home Office,3,740.356,229.2257,54,2015-11-20,2017-05-12,246.78533333333334,0.30961550929552806,Repeat Customer
PB-19105,Peter Bühler,Consumer,4,688.324,218.15970000000002,18,2014-11-15,2017-09-22,172.081,0.31694332901366223,Repeat Customer
PB-19150,Philip Brown,Consumer,8,1456.95,280.6606,54,2014-07-14,2017-09-24,182.11875,0.19263571158927895,Repeat Customer
PB-19210,Phillip Breyer,Corporate,2,132.738,21.897000000000002,10,2014-11-23,2016-11-02,66.369,0.16496406454820775,Repeat Customer
PC-18745,Pamela Coakley,Corporate,4,1832.064,272.685,22,2014-12-31,2017-12-28,458.016,0.14884032435548103,Repeat Customer
PC-19000,Pauline Chand,Home Office,2,1061.488,-184.3364,18,2014-08-04,2015-01-08,530.744,-0.17365848695416244,Repeat Customer
PF-19120,Peter Fuller,Consumer,4,9062.864,-614.2943000000001,75,2014-05-05,2015-09-17,2265.716,-0.06778147614264102,Repeat Customer
PF-19165,Philip Fox,Consumer,6,2770.0,196.87389999999996,34,2014-09-20,2017-06-17,461.6666666666667,0.07107361010830324,Repeat Customer
PF-19225,Phillip Flathmann,Consumer,5,2206.1279999999997,591.3118000000001,32,2016-03-11,2017-07-09,441.22559999999993,0.2680315013453436,Repeat Customer
PG-18820,Patrick Gardner,Consumer,13,3086.907,137.46130000000002,83,2014-07-21,2017-11-24,237.45438461538464,0.04453043126987629,Repeat Customer
PG-18895,Paul Gonzalez,Consumer,9,1987.164,334.5163,61,2014-11-05,2017-10-26,220.796,0.16833854679331953,Repeat Customer
PH-18790,Patricia Hirasaki,Home Office,1,729.648,47.8878,6,2017-10-21,2017-10-21,729.648,0.06563137293599106,One-Time Customer
PJ-18835,Patrick Jones,Corporate,8,1220.09,442.1355,46,2014-05-28,2017-11-21,152.51125,0.3623794146333467,Repeat Customer
PJ-19015,Pauline Johnson,Consumer,7,1824.2340000000002,682.9979000000001,25,2014-07-04,2017-08-18,260.60485714285716,0.37440257116137515,Repeat Customer
PK-18910,Paul Knutson,Home Office,2,1441.152,-798.705,14,2014-04-04,2016-03-09,720.576,-0.554212879696243,Repeat Customer
PK-19075,Pete Kriz,Consumer,12,8646.934,2038.2676000000001,107,2014-11-11,2017-12-21,720.5778333333333,0.23572142449566522,Repeat Customer
PL-18925,Paul Lucas,Home Office,5,239.481,-0.7527000000000026,29,2014-01-11,2017-12-15,47.8962,-0.0031430468387888917,Repeat Customer
PM-18940,Paul MacIntyre,Consumer,3,1405.402,157.8768,16,2014-04-05,2016-09-12,468.46733333333333,0.1123356875826276,Repeat Customer
PM-19135,Peter McVee,Home Office,4,4115.662,526.7537,36,2015-12-19,2017-09-11,1028.9155,0.12798759956478445,Repeat Customer
PN-18775,Parhena Norris,Home Office,8,1467.152,192.0396,47,2015-07-08,2017-11-30,183.394,0.13089277729914828,Repeat Customer
PO-18850,Patrick O'Brill,Consumer,11,7473.8282,38.47569999999996,91,2014-02-11,2017-12-26,679.4389272727273,0.0051480578587556995,Repeat Customer
PO-18865,Patrick O'Donnell,Consumer,7,2493.214,437.8533,54,2014-03-23,2017-12-30,356.1734285714286,0.17561801754682912,Repeat Customer
PO-19180,Philisse Overcash,Home Office,9,4893.043,1155.4331,65,2015-10-11,2017-07-23,543.6714444444444,0.23613794115441047,Repeat Customer
PO-19195,Phillina Ober,Home Office,5,1056.858,-49.70089999999999,32,2014-04-01,2017-05-10,211.3716,-0.04702703674476608,Repeat Customer
PP-18955,Paul Prost,Home Office,10,7252.608,1495.0854,138,2014-08-09,2017-09-24,725.2608,0.2061445207020702,Repeat Customer
PR-18880,Patrick Ryan,Consumer,5,1840.178,247.6226,43,2014-05-09,2017-11-24,368.03560000000004,0.13456448234899016,Repeat Customer
PS-18760,Pamela Stobb,Consumer,6,2181.479,-134.441,75,2014-06-15,2017-09-14,363.5798333333333,-0.061628372310712144,Repeat Customer
PS-18970,Paul Stevenson,Home Office,8,1278.639,198.5099,52,2014-04-15,2017-10-22,159.829875,0.15525093478299973,Repeat Customer
PS-19045,Penelope Sewall,Home Office,7,6843.634,1742.7296999999999,47,2014-12-20,2017-08-05,977.662,0.25464975187159333,Repeat Customer
PT-19090,Pete Takahito,Consumer,4,160.572,-20.0508,19,2014-12-09,2017-10-20,40.143,-0.12487108586802181,Repeat Customer
PV-18985,Paul Van Hugh,Home Office,5,2876.046,434.52840000000003,52,2014-12-07,2017-11-03,575.2092,0.15108534425388193,Repeat Customer
PW-19030,Pauline Webber,Corporate,10,3454.916,803.8169,48,2014-05-16,2017-11-14,345.4916,0.23265888374710122,Repeat Customer
PW-19240,Pierre Wener,Consumer,7,3922.4150000000004,1290.354,39,2014-11-18,2016-09-22,560.345,0.32896927020725747,Repeat Customer
QJ-19255,Quincy Jones,Corporate,9,6108.338,1203.6768,61,2014-01-06,2017-05-12,678.7042222222221,0.19705471439203268,Repeat Customer
RA-19285,Ralph Arnett,Consumer,9,2617.906,546.0882,58,2014-12-13,2017-12-25,290.8784444444444,0.20859732931587308,Repeat Customer
RA-19885,Ruben Ausman,Corporate,7,3832.314,1292.8656,53,2014-08-04,2017-11-17,547.4734285714286,0.3373589951136572,Repeat Customer
RA-19915,Russell Applegate,Consumer,9,4793.543,304.8673,75,2014-01-11,2017-12-18,532.6158888888889,0.06359957551230896,Repeat Customer
RA-19945,Ryan Akin,Consumer,5,1686.9225,-445.695,27,2014-08-29,2017-10-30,337.3845,-0.264205972710661,Repeat Customer
RB-19330,Randy Bradley,Consumer,2,1008.1959999999999,-164.40619999999998,16,2014-11-17,2017-10-23,504.09799999999996,-0.16306968089538146,Repeat Customer
RB-19360,Raymond Buch,Consumer,6,15117.339,6976.0959,71,2016-01-04,2017-09-25,2519.5565,0.46146321783218597,Repeat Customer
RB-19435,Richard Bierner,Consumer,8,2663.0860000000002,477.23990000000003,66,2014-10-10,2017-11-19,332.88575000000003,0.17920559080705617,Repeat Customer
RB-19465,Rick Bensley,Home Office,12,4715.466,640.5466,85,2014-03-14,2017-12-21,392.95550000000003,0.13583951193795055,Repeat Customer
RB-19570,Rob Beeghly,Consumer,5,528.546,76.8879,35,2016-03-09,2017-05-12,105.70920000000001,0.14547059290960482,Repeat Customer
RB-19645,Robert Barroso,Corporate,5,221.084,72.679,29,2014-08-23,2016-03-22,44.2168,0.3287393027084728,Repeat Customer
RB-19705,Roger Barcio,Home Office,4,2067.45,243.07549999999998,22,2015-08-22,2017-09-14,516.8625,0.11757261360613316,Repeat Customer
RB-19795,Ross Baird,Home Office,8,5633.316000000001,-461.73319999999995,92,2014-03-06,2017-11-28,704.1645000000001,-0.08196472557193665,Repeat Customer
RC-19825,Roy Collins,Consumer,6,966.409,63.991400000000006,29,2014-05-12,2016-12-26,161.06816666666666,0.0662156498956446,Repeat Customer
RC-19960,Ryan Crowe,Consumer,6,885.752,10.563300000000002,44,2014-06-12,2017-11-09,147.62533333333332,0.011925798643412606,Repeat Customer
RD-19480,Rick Duston,Consumer,8,4272.93,480.594,60,2014-08-06,2017-10-19,534.11625,0.1124741102709382,Repeat Customer
RD-19585,Rob Dowd,Consumer,10,2912.8940000000002,734.5158,73,2014-02-04,2017-03-07,291.2894,0.25216015412850584,Repeat Customer
RD-19660,Robert Dilbeck,Home Office,5,2786.632,835.772,23,2015-10-24,2017-07-09,557.3264,0.2999219129041797,Repeat Customer
RD-19720,Roger Demir,Consumer,10,1419.737,207.3304,78,2014-02-11,2017-09-12,141.9737,0.1460343711546575,Repeat Customer
RD-19810,Ross DeVincentis,Home Office,8,1137.616,318.4625,63,2014-10-27,2017-12-16,142.202,0.27993848539401694,Repeat Customer
RD-19900,Ruben Dartt,Consumer,9,3133.924,455.5292,85,2014-05-04,2017-07-09,348.21377777777775,0.14535425875037175,Repeat Customer
RD-19930,Russell D'Ascenzo,Consumer,4,970.9420000000001,35.05740000000001,33,2014-03-10,2017-11-18,242.73550000000003,0.036106585151327274,Repeat Customer
RE-19405,Ricardo Emerson,Consumer,1,48.36,6.045,5,2014-12-29,2014-12-29,48.36,0.125,One-Time Customer
RE-19450,Richard Eichhorn,Consumer,5,876.696,209.2294,47,2014-03-06,2017-03-03,175.3392,0.23865672935658425,Repeat Customer
RF-19345,Randy Ferguson,Corporate,8,3309.15,633.7072000000001,67,2014-05-20,2016-11-28,413.64375,0.1915015034072194,Repeat Customer
RF-19735,Roland Fjeld,Consumer,7,2341.2960000000003,711.6168,53,2014-06-08,2017-07-29,334.4708571428572,0.3039414068105869,Repeat Customer
RF-19840,Roy Französisch,Consumer,8,945.222,280.0261,45,2014-12-11,2017-12-24,118.15275,0.29625431909117644,Repeat Customer
RH-19495,Rick Hansen,Consumer,5,3621.3759999999997,563.7877,38,2014-08-23,2017-12-08,724.2751999999999,0.15568328171391208,Repeat Customer
RH-19510,Rick Huthwaite,Home Office,6,6979.18,1289.4535,43,2014-11-16,2016-10-03,1163.1966666666667,0.18475716344900117,Repeat Customer
RH-19555,Ritsa Hightower,Consumer,2,740.382,0.30570000000000164,11,2015-04-12,2016-07-29,370.191,0.00041289496503156705,Repeat Customer
RH-19600,Rob Haberlin,Consumer,3,2085.7400000000002,172.6261,43,2015-02-07,2016-07-14,695.2466666666668,0.08276491796676479,Repeat Customer
RK-19300,Ralph Kennedy,Consumer,3,1460.192,269.688,29,2015-07-20,2017-02-09,486.73066666666665,0.18469351975630602,Repeat Customer
RL-19615,Rob Lucas,Consumer,8,6234.91,488.14840000000004,101,2014-05-12,2017-08-31,779.36375,0.0782927740737236,Repeat Customer
RM-19375,Raymond Messe,Consumer,6,1453.474,392.1499,29,2014-06-21,2017-01-19,242.24566666666666,0.2698017990001885,Repeat Customer
RM-19675,Robert Marley,Home Office,5,5979.0960000000005,1902.5438000000001,39,2014-11-14,2017-12-24,1195.8192000000001,0.31819923948369455,Repeat Customer
RM-19750,Roland Murray,Consumer,1,98.35,28.6879,4,2017-06-03,2017-06-03,98.35,0.291691916624301,One-Time Customer
RO-19780,Rose O'Brian,Consumer,7,3815.478,-1262.5716000000002,48,2015-04-12,2017-11-25,545.0682857142857,-0.33090784431203646,Repeat Customer
RP-19270,Rachel Payne,Corporate,4,954.6452,59.538399999999996,47,2014-10-19,2016-08-21,238.6613,0.062367044845561465,Repeat Customer
RP-19390,Resi Pölking,Consumer,12,5153.084,465.25030000000015,88,2014-01-12,2017-11-27,429.42366666666663,0.09028579778633536,Repeat Customer
RP-19855,Roy Phan,Corporate,8,2170.716,594.5868,61,2014-05-04,2017-05-27,271.3395,0.2739127550540928,Repeat Customer
RR-19315,Ralph Ritter,Consumer,2,615.932,-73.835,7,2016-11-14,2017-11-12,307.966,-0.11987524596871083,Repeat Customer
RR-19525,Rick Reed,Corporate,6,3302.2619999999997,721.6826,36,2014-09-09,2017-07-13,550.377,0.21854189643341443,Repeat Customer
RS-19420,Ricardo Sperren,Corporate,5,3221.29,633.4513999999999,29,2014-05-08,2017-10-15,644.258,0.19664525702435978,Repeat Customer
RS-19765,Roland Schwarz,Corporate,8,4159.7699999999995,1206.3851,54,2014-06-12,2017-11-24,519.9712499999999,0.29001245261156267,Repeat Customer
RS-19870,Roy Skaria,Home Office,2,22.328,9.5838,10,2016-07-06,2017-11-12,11.164,0.4292278753135077,Repeat Customer
RW-19540,Rick Wilson,Corporate,7,7397.401,1586.6273,89,2015-03-02,2017-08-29,1056.7715714285714,0.2144844250027814,Repeat Customer
RW-19630,Rob Williams,Corporate,9,3279.746,698.8325,53,2014-06-28,2017-04-13,364.41622222222225,0.21307518935917596,Repeat Customer
RW-19690,Robert Waldorf,Consumer,5,3495.646,707.5503,61,2016-05-30,2017-12-10,699.1292000000001,0.20240902539902494,Repeat Customer
SA-20830,Sue Ann Reed,Consumer,10,4767.3415,610.1496000000001,75,2014-02-22,2017-10-28,476.73415000000006,0.12798529327089322,Repeat Customer
SB-20170,Sarah Bern,Consumer,3,1348.02,157.6658,24,2014-06-06,2017-12-06,449.34,0.11696102431714663,Repeat Customer
SB-20185,Sarah Brown,Consumer,6,6410.996,885.4623999999999,45,2014-09-20,2017-12-06,1068.4993333333334,0.138116199105412,Repeat Customer
SB-20290,Sean Braxton,Corporate,7,8057.891,-2082.7451,84,2014-07-09,2017-11-13,1151.1272857142856,-0.2584727318848071,Repeat Customer
SC-20020,Sam Craven,Consumer,5,3362.9636,-317.0508,62,2014-02-04,2015-10-11,672.59272,-0.09427720240564007,Repeat Customer
SC-20050,Sample Company A,Home Office,9,4624.572,1011.7443,61,2014-03-18,2017-11-20,513.8413333333333,0.21877576995233286,Repeat Customer
SC-20095,Sanjit Chand,Consumer,9,14142.333999999999,5757.411899999999,87,2014-02-09,2017-01-15,1571.3704444444443,0.4071047890680562,Repeat Customer
SC-20230,Scot Coram,Corporate,4,4371.9580000000005,440.14099999999996,49,2016-06-06,2017-03-08,1092.9895000000001,0.10067365697474677,Repeat Customer
SC-20260,Scott Cohen,Corporate,8,3729.7929999999997,671.0033999999999,63,2014-06-04,2017-06-26,466.22412499999996,0.17990365685173412,Repeat Customer
SC-20305,Sean Christensen,Consumer,7,3979.065,229.1617,64,2014-12-16,2017-10-06,568.4378571428572,0.057591846325707165,Repeat Customer
SC-20380,Shahid Collister,Consumer,9,5992.536,236.66149999999996,80,2014-01-03,2017-11-30,665.8373333333334,0.03949271226739397,Repeat Customer
SC-20440,Shaun Chance,Corporate,7,1874.998,379.5611,44,2015-01-10,2017-11-24,267.85685714285717,0.20243280259498944,Repeat Customer
SC-20575,Sonia Cooley,Consumer,5,902.7280000000001,100.2253,30,2014-06-16,2017-09-29,180.5456,0.11102491558919186,Repeat Customer
SC-20680,Steve Carroll,Home Office,6,1254.64,370.1578,26,2014-11-21,2017-08-26,209.10666666666668,0.29503108461391314,Repeat Customer
SC-20695,Steve Chapman,Corporate,10,2576.408,611.8291,66,2014-12-16,2017-10-08,257.6408,0.23747368429223945,Repeat Customer
SC-20725,Steven Cartwright,Consumer,11,5226.21,1276.6513,133,2014-03-06,2017-06-26,475.11,0.24427860725076106,Repeat Customer
SC-20770,Stewart Carmichael,Corporate,7,4492.657,-671.1874,75,2015-06-20,2017-11-19,641.8081428571429,-0.14939653750553403,Repeat Customer
SC-20800,Stuart Calhoun,Consumer,4,279.25600000000003,51.8252,11,2015-11-12,2017-11-30,69.81400000000001,0.18558312086401008,Repeat Customer
SC-20845,Sung Chung,Consumer,2,280.632,31.1757,13,2016-11-11,2017-08-21,140.316,0.11109103737278714,Repeat Customer
SD-20485,Shirley Daniels,Home Office,9,6121.114,1985.1671999999999,82,2014-01-26,2017-06-13,680.1237777777777,0.3243146917374844,Repeat Customer
SE-20110,Sanjit Engle,Consumer,11,12209.438000000002,2650.6769,78,2014-09-22,2017-12-21,1109.9489090909092,0.21710064787584812,Repeat Customer
SF-20065,Sandra Flanagan,Consumer,7,763.5459999999999,228.1623,35,2014-10-09,2017-07-16,109.07799999999999,0.29881932457245536,Repeat Customer
SF-20200,Sarah Foster,Consumer,9,3422.7859999999996,286.9046,74,2014-12-23,2017-08-27,380.3095555555555,0.08382195089029815,Repeat Customer
SF-20965,Sylvia Foulston,Corporate,9,3336.535,539.9352,66,2014-10-21,2017-12-11,370.7261111111111,0.1618251269655496,Repeat Customer
SG-20080,Sandra Glassco,Consumer,3,3406.5809999999997,570.438,30,2015-10-31,2017-12-22,1135.5269999999998,0.16745176468723333,Repeat Customer
SG-20470,Sheri Gordon,Consumer,8,1884.798,-119.0105,62,2014-07-26,2017-06-30,235.59975,-0.06314231021043104,Repeat Customer
SG-20605,Speros Goranitis,Consumer,6,3124.832,463.269,49,2014-01-23,2017-09-13,520.8053333333334,0.1482540501377354,Repeat Customer
SG-20890,Susan Gilcrest,Corporate,3,47.946,-3.7073,17,2014-03-30,2017-05-18,15.982,-0.0773224043715847,Repeat Customer
SH-19975,Sally Hughsby,Corporate,13,3406.8395,558.4739999999999,113,2014-10-12,2017-10-27,262.0645769230769,0.16392729977446838,Repeat Customer
SH-20395,Shahid Hopkins,Consumer,10,2180.718,-144.5229,45,2014-02-11,2017-10-09,218.0718,-0.06627308070094345,Repeat Customer
SH-20635,Stefanie Holloman,Corporate,2,2096.392,260.6258,16,2014-12-16,2015-11-26,1048.196,0.12432111933264392,Repeat Customer
SJ-20125,Sanjit Jacobs,Home Office,12,3949.656,144.1189,104,2015-09-22,2017-11-08,329.138,0.036488975242400856,Repeat Customer
SJ-20215,Sarah Jordon,Consumer,6,1341.036,-23.5137,35,2015-06-07,2017-08-16,223.506,-0.017533981190661546,Repeat Customer
SJ-20500,Shirley Jackson,Consumer,5,1318.776,68.09629999999999,30,2014-08-31,2017-04-21,263.7552,0.05163598670282139,Repeat Customer
SK-19990,Sally Knutson,Consumer,3,883.409,168.7933,19,2016-11-28,2017-12-22,294.4696666666667,0.19107038755548109,Repeat Customer
SL-20155,Sara Luxemburg,Home Office,7,3053.012,527.9715,30,2014-03-10,2017-10-21,436.14457142857145,0.1729346298016516,Repeat Customer
SM-20005,Sally Matthias,Consumer,4,244.49399999999997,-26.5927,26,2014-10-12,2016-06-23,61.12349999999999,-0.10876626829288245,Repeat Customer
SM-20320,Sean Miller,Home Office,5,25043.05,-1980.7393,50,2014-03-18,2017-12-10,5008.61,-0.07909337321133009,Repeat Customer
SM-20905,Susan MacKendrick,Consumer,1,1043.041,-237.2885,20,2016-03-05,2016-03-05,1043.041,-0.2274968098090104,One-Time Customer
SM-20950,Suzanne McNair,Corporate,12,5563.392,581.5741999999999,94,2014-01-11,2017-07-20,463.616,0.10453590183830296,Repeat Customer
SN-20560,Skye Norling,Home Office,6,1860.418,-716.8565000000001,67,2015-06-18,2017-10-09,310.06966666666665,-0.3853201269822159,Repeat Customer
SN-20710,Steve Nguyen,Home Office,7,3127.9592,481.74989999999997,89,2014-06-05,2017-12-10,446.85131428571424,0.15401412524818098,Repeat Customer
SO-20335,Sean O'Donnell,Consumer,6,2602.5755,-81.0858,52,2015-04-12,2017-09-09,433.76258333333334,-0.031155983755322376,Repeat Customer
SP-20545,Sibella Parks,Corporate,6,1306.086,-118.77570000000001,43,2014-10-13,2017-06-02,217.681,-0.09094018311198498,Repeat Customer
SP-20620,Stefania Perrino,Corporate,9,5440.319,-270.42819999999995,77,2014-08-09,2017-11-13,604.4798888888889,-0.04970815130509809,Repeat Customer
SP-20650,Stephanie Phelps,Corporate,9,1872.4360000000001,268.4782,71,2014-03-11,2016-12-11,208.04844444444447,0.14338444678483003,Repeat Customer
SP-20860,Sung Pak,Corporate,10,4282.94,566.7226,80,2014-12-15,2017-12-10,428.294,0.1323209290814254,Repeat Customer
SP-20920,Susan Pistek,Consumer,6,3990.689,14.692400000000003,57,2014-11-22,2017-10-21,665.1148333333333,0.003681670007359632,Repeat Customer
SR-20425,Sharelle Roach,Home Office,5,3233.481,-3333.9144,34,2014-06-14,2017-12-22,646.6962000000001,-1.031060457754352,Repeat Customer
SR-20740,Steven Roelle,Home Office,8,4345.8859999999995,1990.4243999999999,50,2014-02-20,2017-06-17,543.2357499999999,0.4580019816442493,Repeat Customer
SS-20140,Saphhira Shifley,Corporate,8,1324.028,332.3487,86,2014-11-23,2017-12-15,165.5035,0.25101334714975815,Repeat Customer
SS-20410,Shahid Shariari,Consumer,6,3056.8070000000002,-1010.9738,46,2014-05-30,2017-11-09,509.4678333333334,-0.33072869827895574,Repeat Customer
SS-20515,Shirley Schmidt,Home Office,3,613.4,199.93449999999999,36,2014-07-14,2016-08-26,204.46666666666667,0.32594473426801435,Repeat Customer
SS-20590,Sonia Sunley,Consumer,6,418.49,135.5401,17,2014-05-08,2016-10-24,69.74833333333333,0.3238789457334703,Repeat Customer
SS-20875,Sung Shariari,Consumer,5,964.636,-75.586,39,2014-12-14,2017-01-09,192.9272,-0.07835701756932148,Repeat Customer
ST-20530,Shui Tom,Consumer,7,433.34000000000003,84.4419,33,2014-02-14,2017-08-27,61.90571428571429,0.19486292518576637,Repeat Customer
SU-20665,Stephanie Ulpright,Home Office,7,2595.364,763.4719,61,2015-05-12,2017-10-12,370.76628571428574,0.2941675618525956,Repeat Customer
SV-20365,Seth Vernon,Consumer,10,11470.949999999999,1199.4242,109,2014-04-20,2017-09-20,1147.0949999999998,0.10456188894555377,Repeat Customer
SV-20785,Stewart Visinsky,Consumer,9,4105.305,485.0272,91,2014-02-06,2017-02-13,456.14500000000004,0.11814644709710971,Repeat Customer
SV-20815,Stuart Van,Corporate,4,1271.0900000000001,199.6502,24,2015-04-05,2017-10-15,317.77250000000004,0.15707007371625928,Repeat Customer
SV-20935,Susan Vittorini,Consumer,8,1903.491,106.8912,66,2016-03-19,2017-12-28,237.936375,0.0561553482522376,Repeat Customer
SW-20245,Scot Wooten,Consumer,7,1085.078,-19.60620000000001,33,2014-07-20,2017-10-10,155.01114285714286,-0.01806893145008931,Repeat Customer
SW-20275,Scott Williamson,Consumer,6,1966.65,332.8725,28,2014-10-03,2017-11-30,327.77500000000003,0.16925863778506597,Repeat Customer
SW-20350,Sean Wendt,Home Office,3,1019.044,95.8383,25,2016-04-17,2017-07-21,339.6813333333333,0.09404726390617088,Repeat Customer
SW-20455,Shaun Weien,Consumer,7,2921.544,793.6548,18,2015-06-09,2017-07-21,417.3634285714285,0.27165594630784273,Repeat Customer
SW-20755,Steven Ward,Corporate,2,758.6959999999999,68.2416,27,2014-02-11,2016-07-14,379.34799999999996,0.0899459071881228,Repeat Customer
SZ-20035,Sam Zeldin,Home Office,11,3625.329,366.43030000000005,69,2014-04-11,2017-11-25,329.57536363636365,0.10107504725777992,Repeat Customer
TA-21385,Tom Ashbrook,Home Office,4,14595.62,4703.7883,36,2014-12-09,2017-10-22,3648.905,0.32227396301082106,Repeat Customer
TB-21055,Ted Butterfield,Consumer,5,1467.881,390.2113,66,2016-06-17,2017-03-21,293.57620000000003,0.26583306139939133,Repeat Customer
TB-21175,Thomas Boland,Corporate,4,3589.296,829.1635,36,2014-08-12,2017-02-11,897.324,0.2310100643691688,Repeat Customer
TB-21190,Thomas Brumley,Home Office,4,816.1740000000001,179.0038,23,2014-12-27,2017-11-11,204.04350000000002,0.21932063506066107,Repeat Customer
TB-21250,Tim Brockman,Consumer,7,1602.376,260.6155,74,2014-08-12,2017-01-15,228.91085714285714,0.1626431624038303,Repeat Customer
TB-21280,Toby Braunhardt,Consumer,6,2198.45,490.9567,35,2014-01-12,2016-05-26,366.4083333333333,0.2233194750847188,Repeat Customer
TB-21355,Todd Boyes,Corporate,5,834.328,268.967,44,2016-01-25,2017-06-08,166.8656,0.322375612468957,Repeat Customer
TB-21400,Tom Boeckenhauer,Consumer,7,9133.99,2798.3689,55,2014-01-21,2017-11-06,1304.8557142857142,0.306368728233773,Repeat Customer
TB-21520,Tracy Blumstein,Consumer,9,4737.486,-1603.0451,85,2014-10-17,2017-09-14,526.3873333333333,-0.3383746358300584,Repeat Customer
TB-21595,Troy Blackwell,Consumer,5,1387.559,-136.4091,29,2014-02-18,2017-03-20,277.5118,-0.0983086845316127,Repeat Customer
TB-21625,Trudy Brown,Consumer,9,2797.668,379.882,60,2014-06-08,2017-11-30,310.85200000000003,0.13578523255797328,Repeat Customer
TC-20980,Tamara Chand,Corporate,5,19052.218,8981.323900000001,42,2014-07-11,2016-11-26,3810.4436,0.4714056862040945,Repeat Customer
TC-21145,Theresa Coyne,Corporate,1,1038.26,265.5332,17,2017-09-15,2017-09-15,1038.26,0.2557482711459558,One-Time Customer
TC-21295,Toby Carlisle,Consumer,8,4266.812,606.3727,63,2014-10-14,2017-11-14,533.3515,0.14211376081252233,Repeat Customer
TC-21475,Tony Chapman,Home Office,9,1244.976,119.104,45,2014-11-22,2017-07-30,138.33066666666667,0.09566770765058924,Repeat Customer
TC-21535,Tracy Collins,Home Office,7,742.5580000000001,217.933,28,2014-03-11,2017-12-26,106.0797142857143,0.2934895321308234,Repeat Customer
TD-20995,Tamara Dahlen,Consumer,9,1434.5480000000002,88.1897,67,2014-05-19,2017-11-23,159.39422222222225,0.061475600677007664,Repeat Customer
TG-21310,Toby Gnade,Consumer,5,3058.372,682.1704,30,2015-07-14,2017-01-27,611.6744,0.22305017179074357,Repeat Customer
TG-21640,Trudy Glocke,Consumer,4,2074.661,365.7205,50,2014-03-31,2017-07-09,518.66525,0.17627964279465416,Repeat Customer
TH-21100,Thea Hendricks,Consumer,5,2422.824,-135.2125,29,2014-09-27,2017-01-20,484.5648,-0.05580780939927952,Repeat Customer
TH-21115,Thea Hudgings,Corporate,4,2942.772,-252.5539,29,2014-09-23,2017-02-11,735.693,-0.08582176940653234,Repeat Customer
TH-21235,Tiffany House,Corporate,8,1022.201,92.729,40,2014-04-11,2017-08-06,127.775125,0.09071503549693259,Repeat Customer
TH-21550,Tracy Hopkins,Home Office,7,4234.0960000000005,-571.9678,44,2014-05-04,2017-10-19,604.8708571428572,-0.13508616715350807,Repeat Customer
TM-21010,Tamara Manning,Consumer,8,2955.2259999999997,573.3013,67,2014-02-21,2017-09-18,369.40324999999996,0.1939957553161755,Repeat Customer
TM-21490,Tony Molinari,Consumer,3,1094.6779999999999,292.52099999999996,12,2017-03-30,2017-08-22,364.8926666666666,0.2672210458235207,Repeat Customer
TN-21040,Tanja Norvell,Home Office,7,3130.221,-692.0452,48,2014-10-10,2017-01-10,447.17442857142856,-0.22108509271390103,Repeat Customer
TP-21130,Theone Pippenger,Consumer,9,4454.0560000000005,1129.1261,55,2015-04-14,2017-12-22,494.8951111111112,0.2535051422793067,Repeat Customer
TP-21415,Tom Prescott,Consumer,5,5329.0048,-1087.3898,39,2015-11-28,2017-09-17,1065.80096,-0.2040511954502274,Repeat Customer
TP-21565,Tracy Poddar,Corporate,4,1936.6399999999999,139.22869999999995,48,2015-01-03,2017-01-14,484.15999999999997,0.07189188491407797,Repeat Customer
TR-21325,Toby Ritter,Consumer,5,675.9419999999999,220.36440000000002,22,2014-01-12,2017-06-20,135.18839999999997,0.3260108115785083,Repeat Customer
